"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2553","RT @thatluckyguy: In other news President Zuma also called a press conference to pronounce  ""beginning""  <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #Mugabe https://t.co/SzSILqOD5M",FALSE,0,NA,2017-11-27 16:48:48,FALSE,NA,"935188670361022464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tulelamutomeka",92,TRUE,FALSE,NA,NA
"2554","RT @iGitz_: This Zimbabwean English is the reason why Uncle Bob failed to resign  <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>#Mugabe https://t.co/ZDAUHar7Mv",FALSE,0,NA,2017-11-27 16:48:01,FALSE,NA,"935188471358087168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The_Derin_",2586,TRUE,FALSE,NA,NA
"2555","RT @dewamavhinga: #Zimbabwe: the day #Mugabe resigned. https://t.co/WNPV03bC7y",FALSE,0,NA,2017-11-27 16:47:11,FALSE,NA,"935188261055684608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NixKZN1",298,TRUE,FALSE,NA,NA
"2556","RT @stephfenty: #Mugabe @ the world https://t.co/K8KQ4OVDl8",FALSE,0,NA,2017-11-27 16:47:03,FALSE,NA,"935188230097571845",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lrn_8",358,TRUE,FALSE,NA,NA
"2557","In this oped I argue that our relentless fight for justice may not be as hopeless as it seems sometimes- and last w… https://t.co/unGFdXvLBr",FALSE,53,NA,2017-11-27 16:46:42,TRUE,NA,"935188141811658752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnnaNeistat",52,FALSE,FALSE,NA,NA
"2558","@News24 #zimbabwe is crazy &amp; #Mnangagwa is #Mugabe 's co-conspirator &amp; protecting him has benefits for both crooks",FALSE,0,"News24",2017-11-27 16:44:52,FALSE,"935183267732643841","935187678013853696","14697575","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","DaddyKoenaite",0,FALSE,FALSE,NA,NA
"2559","'Treacherous shenanigans' - The inside story of #Mugabe's downfall https://t.co/E0lUabB9oa @reuters",FALSE,0,NA,2017-11-27 16:43:30,FALSE,NA,"935187336123600897",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kkelland",0,FALSE,FALSE,NA,NA
"2560","RT @moloisrj: The situation of #GraceMugabe v/s #Mugabe #Zimbabwe #Zimbabwecoup Looks like Mugabe has no say in this<ed><U+00A0><U+00BD><ed><U+00B8><U+00AF> https://t.co/AI3YtpQ3…",FALSE,0,NA,2017-11-27 16:42:28,FALSE,NA,"935187077200797699",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","yolanda_barnard",16,TRUE,FALSE,NA,NA
"2561","@Fin24 He steals, delays, stalls, steals, delays, stalls..and now all of a sudden he wants urgent action to save &amp;… https://t.co/NWIwLyH2jA",FALSE,0,"Fin24",2017-11-27 16:41:51,TRUE,"935134226990673920","935186921801900032","29950404","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alalohwhydee",0,FALSE,FALSE,NA,NA
"2562","RT @dewamavhinga: #Zimbabwe: the day #Mugabe resigned. https://t.co/WNPV03bC7y",FALSE,0,NA,2017-11-27 16:41:23,FALSE,NA,"935186802402570240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Caxton21",298,TRUE,FALSE,NA,NA
"2563","The level of damage 37 years. My friend still refers to Bob as President #Mugabe and our new leader as Garwe. Get o… https://t.co/rFOGeQoGKY",FALSE,2,NA,2017-11-27 16:41:22,TRUE,NA,"935186799886036992",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","MatricksDeCoder",1,FALSE,FALSE,NA,NA
"2564","RT @PeterTatchell: #Mugabe 'to receive £7.5m plus salary for life'. @zanu_pf are still in power &amp; rewarding the deposed dictator &amp; his corr…",FALSE,0,NA,2017-11-27 16:38:46,FALSE,NA,"935186144442175492",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","kickoutbnp",42,TRUE,FALSE,NA,NA
"2565","RT @bgmuritu: BREAKING NEW: behind any fallen great man there is a slay queen behind #railazanzibar #mugabe #50millionijahs  Kitale High Co…",FALSE,0,NA,2017-11-27 16:38:01,FALSE,NA,"935185957157924864",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","johnndu427",14,TRUE,FALSE,NA,NA
"2566","RT @WellenceMujuru: #Chipanga said he will die for #Mugabe. Now he will die for his old Former President in Jail ,well old Mugabe Drinks te…",FALSE,0,NA,2017-11-27 16:37:14,FALSE,NA,"935185758444576773",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maisiri_james",11,TRUE,FALSE,NA,NA
"2567","""In a country where the financial sector has all but collapsed under Mugabe’s kleptocracy, corruption is rife. Erad… https://t.co/6ESFwB6g8F",FALSE,1,NA,2017-11-27 16:36:20,TRUE,NA,"935185530635128832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CIPEAfrica",3,FALSE,FALSE,NA,NA
"2568","RT @ohannah69: How genocidal corrupt black African dictators cripple their countries and amass billions for themselves:
#Mugabe #Zimbabwe #…",FALSE,0,NA,2017-11-27 16:35:05,FALSE,NA,"935185219048689664",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SACitizen55",29,TRUE,FALSE,NA,NA
"2569","#Zimbabwe declares Robert #Mugabe’s birthday a public holiday. https://t.co/E7aV0SRbra",FALSE,0,NA,2017-11-27 16:34:05,FALSE,NA,"935184966668996608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kaysmashnews",0,FALSE,FALSE,NA,NA
"2570","RT @WellenceMujuru: #Chipanga said he will die for #Mugabe. Now he will die for his old Former President in Jail ,well old Mugabe Drinks te…",FALSE,0,NA,2017-11-27 16:34:01,FALSE,NA,"935184948528590848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mazvitagerry",11,TRUE,FALSE,NA,NA
"2571","RT @dewamavhinga: #Zimbabwe: the day #Mugabe resigned. https://t.co/WNPV03bC7y",FALSE,0,NA,2017-11-27 16:33:49,FALSE,NA,"935184898062725120",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","neville_molefe",298,TRUE,FALSE,NA,NA
"2572","RT @NoChillMzansi: Zimbabweans In South Africa Looking At What’s Happening In Their Country<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #NoChillOnMzansi #Mugabe https://t.co/rrkkHvk…",FALSE,0,NA,2017-11-27 16:33:41,FALSE,NA,"935184866311856129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LocalMdu",18,TRUE,FALSE,NA,NA
"2573","RT @dewamavhinga: #Zimbabwe: the day #Mugabe resigned. https://t.co/WNPV03bC7y",FALSE,0,NA,2017-11-27 16:33:41,FALSE,NA,"935184864567021570",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Mathambo13",298,TRUE,FALSE,NA,NA
"2574","RT @dewamavhinga: #Zimbabwe: the day #Mugabe resigned. https://t.co/WNPV03bC7y",FALSE,0,NA,2017-11-27 16:33:07,FALSE,NA,"935184724737318912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lady_nikks",298,TRUE,FALSE,NA,NA
"2575","RT @calestous: The inside story of #Mugabe's downfall: The #China link @Reuters https://t.co/vW0nUmSW8R #democracy #military #Zimbabwe #Zim…",FALSE,0,NA,2017-11-27 16:32:31,FALSE,NA,"935184570973949952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","samkabue",21,TRUE,FALSE,NA,NA
"2576","RT @dewamavhinga: #Zimbabwe: the day #Mugabe resigned. https://t.co/WNPV03bC7y",FALSE,0,NA,2017-11-27 16:31:50,FALSE,NA,"935184401410985984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WeskusK",298,TRUE,FALSE,NA,NA
"2577","RT @dewamavhinga: #Zimbabwe: the day #Mugabe resigned. https://t.co/WNPV03bC7y",FALSE,0,NA,2017-11-27 16:31:12,FALSE,NA,"935184240035155968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SammoCazo",298,TRUE,FALSE,NA,NA
"2578","@NadeemA80082753 @seraphic_soul @whereangelsdare @ShNoumi @javiqbal09 @ArainSohail94 Remember #Zimbabwecoup ? Nothi… https://t.co/gxAeUQ4K6I",FALSE,3,"NadeemA80082753",2017-11-27 16:30:55,TRUE,"935169576287002626","935184167775633409","918176007496065034","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zuk60",0,FALSE,FALSE,NA,NA
"2579","RT @charluv2011: #Zimbabwe officially declares #Mugabe national holiday https://t.co/KOk1P7Cwxo",FALSE,0,NA,2017-11-27 16:30:35,FALSE,NA,"935184085609340928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JazzySpreckles",1,TRUE,FALSE,NA,NA
"2580","RT @WellenceMujuru: #Chipanga said he will die for #Mugabe. Now he will die for his old Former President in Jail ,well old Mugabe Drinks te…",FALSE,0,NA,2017-11-27 16:27:47,FALSE,NA,"935183382274768904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zvobgoluckson1",11,TRUE,FALSE,NA,NA
"2581","RT @lutsekeZA: Meeting with #Mugabe <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>(LIKE&amp;RT) #Zimbabawe #siviwelutseke https://t.co/61dDcIbiYS",FALSE,0,NA,2017-11-27 16:27:46,FALSE,NA,"935183377023602688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OmphileLesolang",618,TRUE,FALSE,NA,NA
"2582","@PSchyemanskiy @Simiso101 @karynmaughan This must be the pink ghost of the racist ian smith, kicked under his pink… https://t.co/rSbAp8tYZA",FALSE,0,"PSchyemanskiy",2017-11-27 16:24:12,TRUE,"935166442772852738","935182478461030400","837149314447179776","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_IamKhoena",0,FALSE,FALSE,NA,NA
"2583","RT @BrookesTimes: My cartoon Saturday @TheTimes. Nature Notes: The Crocodile.... #Mugabe #Mnanga #Mnangagwe #Zimbabwecoup https://t.co/JUyB…",FALSE,0,NA,2017-11-27 16:23:16,FALSE,NA,"935182246084075520",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PoliKartoons",62,TRUE,FALSE,NA,NA
"2584","RT @dewamavhinga: #Zimbabwe: the day #Mugabe resigned. https://t.co/WNPV03bC7y",FALSE,0,NA,2017-11-27 16:22:58,FALSE,NA,"935182166811664391",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SaltLight74",298,TRUE,FALSE,NA,NA
"2585","#Zimbabwe officially declares #Mugabe national holiday https://t.co/KOk1P7Cwxo",FALSE,0,NA,2017-11-27 16:21:04,FALSE,NA,"935181691081056256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","charluv2011",1,FALSE,FALSE,NA,NA
"2586","Zimbabwe's #President #Robert #Mugabe Has #Resigned Zimbabwean President Robert Mugabe, who fought f https://t.co/12TwAT6PMe",FALSE,0,NA,2017-11-27 16:20:13,FALSE,NA,"935181478098501638",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","YouTube_loveTOP",0,FALSE,FALSE,NA,NA
"2587","RT @bgmuritu: BREAKING NEW: behind any fallen great man there is a slay queen behind #railazanzibar #mugabe #50millionijahs  Kitale High Co…",FALSE,0,NA,2017-11-27 16:18:46,FALSE,NA,"935181110631452672",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","BownnieM",14,TRUE,FALSE,NA,NA
"2588","RT @theBAtimes: #Mugabe | In the election campaign that brought him to power in a landslide, they tortured, they maimed, they crippled, and…",FALSE,0,NA,2017-11-27 16:17:22,FALSE,NA,"935180758511177733",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","URLgoeshere",1,TRUE,FALSE,NA,NA
"2589","RT @dewamavhinga: #Zimbabwe: the day #Mugabe resigned. https://t.co/WNPV03bC7y",FALSE,0,NA,2017-11-27 16:15:44,FALSE,NA,"935180346525700097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Archiestealth25",298,TRUE,FALSE,NA,NA
"2590","#Zimbabwe  declares #Mugabe 's birthday 21st Feb an annual public holiday.. a hero forever to be remembered. Bravo ndugu",FALSE,0,NA,2017-11-27 16:12:31,FALSE,NA,"935179540179161094",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rasta_kite",0,FALSE,FALSE,NA,NA
"2591","RT @BeeNewsDaily: #Mugabe birthday, Feb 21st is a public holiday after the #Zimbabwe gov gazetted it as Robert Gabriel Mugabe National Yout…",FALSE,0,NA,2017-11-27 16:11:05,FALSE,NA,"935179176692408321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BeeNewsDaily",1,TRUE,FALSE,NA,NA
"2592","#Chipanga said he will die for #Mugabe. Now he will die for his old Former President in Jail ,well old Mugabe Drink… https://t.co/wH1ghmiFTH",FALSE,33,NA,2017-11-27 16:10:55,TRUE,NA,"935179135084843009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WellenceMujuru",11,FALSE,FALSE,NA,NA
"2593","RT @Smith_JeffreyT: ""#Mugabe's removal...was the culmination of months of planning that stretched from Harare to Johannesburg to Beijing.""…",FALSE,0,NA,2017-11-27 16:10:50,FALSE,NA,"935179116210540545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nokour",72,TRUE,FALSE,NA,NA
"2594","#Mugabe looks fine: #Zimbabwe officially declares Mugabe national holiday https://t.co/a4C4DXBkKP https://t.co/iweFxhb8eo",FALSE,0,NA,2017-11-27 16:08:01,FALSE,NA,"935178407461126144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","matisaksk",0,FALSE,FALSE,NA,NA
"2595","RT @SputnikInt: Coincidence? #Zimbabwe Youth Day will be celebrated on #Mugabe's birthday https://t.co/jfj8sM3dDM https://t.co/maH7ChcR7H",FALSE,0,NA,2017-11-27 16:07:46,FALSE,NA,"935178345180024832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shlangu",1,TRUE,FALSE,NA,NA
"2596","Coincidence? #Zimbabwe Youth Day will be celebrated on #Mugabe's birthday https://t.co/jfj8sM3dDM https://t.co/maH7ChcR7H",FALSE,8,NA,2017-11-27 16:05:31,FALSE,NA,"935177775761317890",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SputnikInt",1,FALSE,FALSE,NA,NA
"2597","But #Mugabe got immunity https://t.co/BxgLPGyaDT",FALSE,0,NA,2017-11-27 16:04:57,FALSE,NA,"935177634115411968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaryDram",0,FALSE,FALSE,NA,NA
"2598","RT @BusinessDayNg: #Zimbabwe declares #Mugabe’s birthday public holiday https://t.co/mnG0fvEOws https://t.co/0A1100ro0g",FALSE,0,NA,2017-11-27 16:03:42,FALSE,NA,"935177318464704512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ambassador_MET",3,TRUE,FALSE,NA,NA
"2599","The latest Development Communication Journal! https://t.co/UL8skHiiWr Thanks to @viewfromthecave #aid #mugabe",FALSE,2,NA,2017-11-27 16:03:29,FALSE,NA,"935177266887299072",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","siromanid",0,FALSE,FALSE,NA,NA
"2600","The Christian community in #Zimbabwe publicly challenged #Mugabe to resign in 2016 https://t.co/4PGbJADWL6",FALSE,0,NA,2017-11-27 16:02:09,FALSE,NA,"935176929300369410",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SAGEReligion",0,FALSE,FALSE,NA,NA
"2601","The Christian community in #Zimbabwe publicly challenged #Mugabe to resign in 2016 https://t.co/Nr9ZUI9Dbo",FALSE,1,NA,2017-11-27 16:02:09,FALSE,NA,"935176929149407232",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SAGECQPolitics",0,FALSE,FALSE,NA,NA
"2602","#Mugabe birthday, Feb 21st is a public holiday after the #Zimbabwe gov gazetted it as Robert Gabriel Mugabe Nationa… https://t.co/KSCoH9LLi9",FALSE,1,NA,2017-11-27 16:01:31,TRUE,NA,"935176772047523840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BeeNewsDaily",1,FALSE,FALSE,NA,NA
"2603","How Zimbabwe's mining industry can recover from Mugabe era https://t.co/bbqLCtOAOk #Zimbabwe #MiningIndustry #Mugabe #Mining",FALSE,0,NA,2017-11-27 16:00:43,FALSE,NA,"935176569491947520",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","EHSData",0,FALSE,FALSE,NA,NA
"2604","Clay Richie: Mugabe: How African Leaders Underdeveloped Africa ... https://t.co/Q4RAhvUZO8 #News #Nigeria… https://t.co/M5u9Z90HEI",FALSE,0,NA,2017-11-27 16:00:12,TRUE,NA,"935176439237922817",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Richie_Clay",0,FALSE,FALSE,NA,NA
"2605","Zimbabwe’s Robert #Mugabe To Get $10m 'Golden Goodbye’ Payoff And Immunity For His Family https://t.co/N9Ovm7S51Z",FALSE,0,NA,2017-11-27 15:59:49,FALSE,NA,"935176341477044224",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","akpenejacob",0,FALSE,FALSE,NA,NA
"2606","RT @dewamavhinga: #Zimbabwe president ED #Mnangagwa has declared #Mugabe birthday a public holiday, 21 February is now the Robert Gabriel M…",FALSE,0,NA,2017-11-27 15:58:02,FALSE,NA,"935175894125211648",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","thaker_nimesh",8,TRUE,FALSE,NA,NA
"2607","Lunch break and discussing one of the greatest projects from Ghana this year. #Mugabe https://t.co/MdTRxsGXa2",FALSE,0,NA,2017-11-27 15:56:12,FALSE,NA,"935175432655327239",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","niimoffat",0,FALSE,FALSE,NA,NA
"2608","catch this weeks WEATHER REPORT, see what actually happened!
https://t.co/yn4sBVBKfE
plese share, RT, like, comment… https://t.co/DaDAjRmKOJ",FALSE,2,NA,2017-11-27 15:55:23,TRUE,NA,"935175228619218945",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","humanauction",0,FALSE,FALSE,NA,NA
"2609","#Zimbabwe declares #Mugabe 's birthday a holiday https://t.co/skxxsAmpuZ",FALSE,1,NA,2017-11-27 15:54:25,FALSE,NA,"935174981809356800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kinmath",0,FALSE,FALSE,NA,NA
"2610","#Mugabe agrees to step down https://t.co/ANbxXPG3Cu #cnn #harare",FALSE,1,NA,2017-11-27 15:54:19,FALSE,NA,"935174957193138177",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","mashableng",1,FALSE,FALSE,NA,NA
"2611","Why mock the man, creating a National Holiday in his name? He is already down, do not kick further! #Mugabe",FALSE,1,NA,2017-11-27 15:53:14,FALSE,NA,"935174686484389888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Andru_BK",0,FALSE,FALSE,NA,NA
"2612","RT @bgmuritu: BREAKING NEW: behind any fallen great man there is a slay queen behind #railazanzibar #mugabe #50millionijahs  Kitale High Co…",FALSE,0,NA,2017-11-27 15:48:34,FALSE,NA,"935173511211028480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DavisMzungu",14,TRUE,FALSE,NA,NA
"2613","RT @dewamavhinga: #Zimbabwe: the day #Mugabe resigned. https://t.co/WNPV03bC7y",FALSE,0,NA,2017-11-27 15:48:27,FALSE,NA,"935173481381187585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hazel_Ojany",298,TRUE,FALSE,NA,NA
"2614","RT @finallyobi: Zimbabwe has made former president Robert #Mugabe’s birthday a public holiday
https://t.co/FQhSM8lOZb #Goteana",FALSE,0,NA,2017-11-27 15:47:06,FALSE,NA,"935173141722169344",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","KanyeTirus",2,TRUE,FALSE,NA,NA
"2615","Zimbabwe has officially declared the 21st of February, the birthday of former president Robert Mugabe, a public hol… https://t.co/UkF0jOr9Oo",FALSE,1,NA,2017-11-27 15:46:28,TRUE,NA,"935172983622119424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SABCNews_",0,FALSE,FALSE,NA,NA
"2616","The wonderful Christine Mhundwa @mhundwa7 just back in #Berlin after her superb coverage of events in #Harare… https://t.co/PmV7HZfjPV",FALSE,40,NA,2017-11-27 15:46:10,TRUE,NA,"935172907659137024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AmritaCheemaTV",4,FALSE,FALSE,NA,NA
"2617","#Zimbabwe declares #Mugabe’s birthday public holiday https://t.co/mnG0fvEOws https://t.co/0A1100ro0g",FALSE,2,NA,2017-11-27 15:45:31,FALSE,NA,"935172744362242048",NA,"<a href=""http://ridder.co"" rel=""nofollow"">Ridder: turn sharing into growth</a>","BusinessDayNg",3,FALSE,FALSE,"3.3661196","6.4493857"
"2618","RT @CulxureMagZim: People were sick and tired of being sick and tired of #Mugabe - @muroyi on #GTeeVibe @CliffCentralCom @gilmoretee",FALSE,0,NA,2017-11-27 15:41:55,FALSE,NA,"935171838937845760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Muroyi",3,TRUE,FALSE,NA,NA
"2619","#MondayMotivation when #China praises the new #Zimbabwean leader so you know it's time to do everything to maintain… https://t.co/tiziR3wtLy",FALSE,0,NA,2017-11-27 15:37:15,TRUE,NA,"935170662360068096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alkebulan_Trust",0,FALSE,FALSE,NA,NA
"2620","'#Mugabe who leaves behind an economy bled white, unemployment exceeding 80%, and a country asphyxiated financially… https://t.co/wb9EwajUqc",FALSE,0,NA,2017-11-27 15:37:05,TRUE,NA,"935170623692820483",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wmorrisonjr",0,FALSE,FALSE,NA,NA
"2621","RT @dewamavhinga: #Zimbabwe: the day #Mugabe resigned. https://t.co/WNPV03bC7y",FALSE,0,NA,2017-11-27 15:36:38,FALSE,NA,"935170509637083136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wisani86",298,TRUE,FALSE,NA,NA
"2622","After that massive Saturday demo, 18 November must be declared #GraceMugabeDay in recognition of the sterling work… https://t.co/13KVT944zM",FALSE,9,NA,2017-11-27 15:36:34,TRUE,NA,"935170491299528704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TichRay",2,FALSE,FALSE,NA,NA
"2623","Zimbabwe officially declares Mugabe national holiday...
#Mugabe
#AfricaMyAfrica",FALSE,0,NA,2017-11-27 15:35:45,FALSE,NA,"935170285384404997",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","faithfulfaith01",0,FALSE,FALSE,NA,NA
"2624","RT @bgmuritu: BREAKING NEW: behind any fallen great man there is a slay queen behind #railazanzibar #mugabe #50millionijahs  Kitale High Co…",FALSE,0,NA,2017-11-27 15:35:03,FALSE,NA,"935170108120535040",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","KanyeTirus",14,TRUE,FALSE,NA,NA
"2625","RT @princematyeka: This Zimbabwean English is the reason why Uncle Bob failed to resign  <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>#Mugabe https://t.co/DrVxaDS2hh",FALSE,0,NA,2017-11-27 15:34:57,FALSE,NA,"935170086696038400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BoshomaneTeboh1",1,TRUE,FALSE,NA,NA
"2626","RT @Smith_JeffreyT: Activists and human rights campaigners in #Zimbabwe fear a renewed crackdown as #Mugabe's ""righthand man"" takes over ht…",FALSE,0,NA,2017-11-27 15:34:08,FALSE,NA,"935169879514206208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OmNico72",19,TRUE,FALSE,NA,NA
"2627","RT @dewamavhinga: #Zimbabwe: the day #Mugabe resigned. https://t.co/WNPV03bC7y",FALSE,0,NA,2017-11-27 15:34:08,FALSE,NA,"935169878926884864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jimmurphySF",298,TRUE,FALSE,NA,NA
"2628","Not everyone agrees but #zimbabwe let's put #Mugabe in a museum and make people pay to see him... The country can r… https://t.co/WXb8bVugD6",FALSE,1,NA,2017-11-27 15:33:59,TRUE,NA,"935169839559258112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jansfin",0,FALSE,FALSE,NA,NA
"2629","RT @bgmuritu: BREAKING NEW: behind any fallen great man there is a slay queen behind #railazanzibar #mugabe #50millionijahs  Kitale High Co…",FALSE,0,NA,2017-11-27 15:32:42,FALSE,NA,"935169519269527552",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Sir_ngeno",14,TRUE,FALSE,NA,NA
"2630","RT @Hamza_Africa: Zimbabwe declares #Mugabe's birthday (February 21) a public holiday https://t.co/XnWhWmWan4",FALSE,0,NA,2017-11-27 15:32:25,FALSE,NA,"935169447945523200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hasan_bashi",6,TRUE,FALSE,NA,NA
